cycle,index,pc,instruction,rd,value
4578,1372,00000010,fe000ce3,0,00000000
4582,1373,00000008,00108093,1,000001ca
4585,1374,0000000c,00208463,0,00000000
4588,1375,00000010,fe000ce3,0,00000000
4592,1376,00000008,00108093,1,000001cb
4595,1377,0000000c,00208463,0,00000000
4598,1378,00000010,fe000ce3,0,00000000
4602,1379,00000008,00108093,1,000001cc
4605,1380,0000000c,00208463,0,00000000
4608,1381,00000010,fe000ce3,0,00000000
4612,1382,00000008,00108093,1,000001cd
4615,1383,0000000c,00208463,0,00000000
4618,1384,00000010,fe000ce3,0,00000000
4622,1385,00000008,00108093,1,000001ce
4625,1386,0000000c,00208463,0,00000000
4628,1387,00000010,fe000ce3,0,00000000
4632,1388,00000008,00108093,1,000001cf
4635,1389,0000000c,00208463,0,00000000
4638,1390,00000010,fe000ce3,0,00000000
4642,1391,00000008,00108093,1,000001d0
4645,1392,0000000c,00208463,0,00000000
4648,1393,00000010,fe000ce3,0,00000000
4652,1394,00000008,00108093,1,000001d1
4655,1395,0000000c,00208463,0,00000000
4658,1396,00000010,fe000ce3,0,00000000
4662,1397,00000008,00108093,1,000001d2
4665,1398,0000000c,00208463,0,00000000
4668,1399,00000010,fe000ce3,0,00000000
4672,1400,00000008,00108093,1,000001d3
4675,1401,0000000c,00208463,0,00000000
4678,1402,00000010,fe000ce3,0,00000000
4682,1403,00000008,00108093,1,000001d4
4685,1404,0000000c,00208463,0,00000000
4688,1405,00000010,fe000ce3,0,00000000
4692,1406,00000008,00108093,1,000001d5
4695,1407,0000000c,00208463,0,00000000
4698,1408,00000010,fe000ce3,0,00000000
4702,1409,00000008,00108093,1,000001d6
4705,1410,0000000c,00208463,0,00000000
4708,1411,00000010,fe000ce3,0,00000000
4712,1412,00000008,00108093,1,000001d7
4715,1413,0000000c,00208463,0,00000000
4718,1414,00000010,fe000ce3,0,00000000
4722,1415,00000008,00108093,1,000001d8
4725,1416,0000000c,00208463,0,00000000
4728,1417,00000010,fe000ce3,0,00000000
4732,1418,00000008,00108093,1,000001d9
4735,1419,0000000c,00208463,0,00000000
4738,1420,00000010,fe000ce3,0,00000000
4742,1421,00000008,00108093,1,000001da
4745,1422,0000000c,00208463,0,00000000
4748,1423,00000010,fe000ce3,0,00000000
4752,1424,00000008,00108093,1,000001db
4755,1425,0000000c,00208463,0,00000000
4758,1426,00000010,fe000ce3,0,00000000
4762,1427,00000008,00108093,1,000001dc
4765,1428,0000000c,00208463,0,00000000
4768,1429,00000010,fe000ce3,0,00000000
4772,1430,00000008,00108093,1,000001dd
4775,1431,0000000c,00208463,0,00000000
4778,1432,00000010,fe000ce3,0,00000000
4782,1433,00000008,00108093,1,000001de
4785,1434,0000000c,00208463,0,00000000
4788,1435,00000010,fe000ce3,0,00000000
4792,1436,00000008,00108093,1,000001df
4795,1437,0000000c,00208463,0,00000000
4798,1438,00000010,fe000ce3,0,00000000
4802,1439,00000008,00108093,1,000001e0
4805,1440,0000000c,00208463,0,00000000
4808,1441,00000010,fe000ce3,0,00000000
4812,1442,00000008,00108093,1,000001e1
4815,1443,0000000c,00208463,0,00000000
4818,1444,00000010,fe000ce3,0,00000000
4822,1445,00000008,00108093,1,000001e2
4825,1446,0000000c,00208463,0,00000000
4828,1447,00000010,fe000ce3,0,00000000
4832,1448,00000008,00108093,1,000001e3
4835,1449,0000000c,00208463,0,00000000
4838,1450,00000010,fe000ce3,0,00000000
4842,1451,00000008,00108093,1,000001e4
4845,1452,0000000c,00208463,0,00000000
4848,1453,00000010,fe000ce3,0,00000000
4852,1454,00000008,00108093,1,000001e5
4855,1455,0000000c,00208463,0,00000000
4858,1456,00000010,fe000ce3,0,00000000
4862,1457,00000008,00108093,1,000001e6
4865,1458,0000000c,00208463,0,00000000
4868,1459,00000010,fe000ce3,0,00000000
4872,1460,00000008,00108093,1,000001e7
4875,1461,0000000c,00208463,0,00000000
4878,1462,00000010,fe000ce3,0,00000000
4882,1463,00000008,00108093,1,000001e8
4885,1464,0000000c,00208463,0,00000000
4888,1465,00000010,fe000ce3,0,00000000
4892,1466,00000008,00108093,1,000001e9
4895,1467,0000000c,00208463,0,00000000
4898,1468,00000010,fe000ce3,0,00000000
4902,1469,00000008,00108093,1,000001ea
4905,1470,0000000c,00208463,0,00000000
4908,1471,00000010,fe000ce3,0,00000000
4912,1472,00000008,00108093,1,000001eb
4915,1473,0000000c,00208463,0,00000000
4918,1474,00000010,fe000ce3,0,00000000
4922,1475,00000008,00108093,1,000001ec
4925,1476,0000000c,00208463,0,00000000
4928,1477,00000010,fe000ce3,0,00000000
4932,1478,00000008,00108093,1,000001ed
4935,1479,0000000c,00208463,0,00000000
4938,1480,00000010,fe000ce3,0,00000000
4942,1481,00000008,00108093,1,000001ee
4945,1482,0000000c,00208463,0,00000000
4948,1483,00000010,fe000ce3,0,00000000
4952,1484,00000008,00108093,1,000001ef
4955,1485,0000000c,00208463,0,00000000
4958,1486,00000010,fe000ce3,0,00000000
4962,1487,00000008,00108093,1,000001f0
4965,1488,0000000c,00208463,0,00000000
4968,1489,00000010,fe000ce3,0,00000000
4972,1490,00000008,00108093,1,000001f1
4975,1491,0000000c,00208463,0,00000000
4978,1492,00000010,fe000ce3,0,00000000
4982,1493,00000008,00108093,1,000001f2
4985,1494,0000000c,00208463,0,00000000
4988,1495,00000010,fe000ce3,0,00000000
4992,1496,00000008,00108093,1,000001f3
4995,1497,0000000c,00208463,0,00000000
4998,1498,00000010,fe000ce3,0,00000000
5002,1499,00000008,00108093,1,000001f4
